content,score
idk if i like this app or not lol. its cool that they make you talk within 24 hours but sometimes thats exhausting when u r busy and miss ur match. maybe im just lazy tho.,3
ive been using this app for a while now and i gotta say the 24hr limit is kinda meh. sometimes its cool cuz u dont overthink things but other times i'm too busy or forget to even check it. still no major complaints,3
i've been using this app for a bit and its actually pretty interesting with that 24 hour convo limit. makes me think fast but sometimes i get busy or forget about matches. premium subscription is worth it if you want more swipes tho,3
idk if i like the time limit thing or not... its kinda cool that u gotta start convo within 24 hrs but sometimes im just too busy swiping and forget lol. still decent overall tho.,3
"idk what to think about this app lol. i like how they make you start conversations within 24 hours or its gone, but sometimes thats hard when i'm busy with work or swiping through profiles all day.",3
"i've been using this app on and off for weeks now and its an interesting concept with the 24 hour clock but sometimes exhausting if you're busy. some days i'll get like 10 matches and forget to start a convo before it disappears,",3
ive been using this app for a bit now and i kinda like the 24hr thing - its an interesting concept but sometimes i miss connections cuz im busy or forget about them. still exploring premium tho.,3
"i'm not really sure about this app yet... i like that they give you a day to start convo after matching, its an interesting concept but sometimes feels exhausting when i'm busy and forget to send msg before time runs out.",3
i've tried swiping on this app pretty frequently and i think its concept is kinda cool - you get one day to start convo with someone or else they're gone but sometimes thats hard when u r busy so it's a mixed bag for me personally,3
"i've tried a few dating apps before and this one's not bad i guess. the swipe thingy is kinda cool but what gets me is the timer - you gotta start chatting within an hour or it just disappears. sometimes its easy to miss,",3
i've been using this app for a while now and i think the whole 24hr thing is an interesting concept but sometimes exhausting if u r busy or travelin alot. still got matches though even with fake profiles so cant complain too much about that,3
"i've had mixed results with this app - the time limit to start a convo is kinda cool at first, but sometimes i forget or get busy and miss my matches, lol. could use some reminders maybe? still trying it out tho.",3
"idk if i like this app or not lol. its kinda cool that u gotta start convos within an hour tho, but sometimes its super hard when im busy swiping and dont notice til too late my matches are pretty decent though, just wish",3
"idk if i like this app or not lol. the whole swipe thing is pretty fun at times, but that 24hr convo timer can be exhausting sometimes, especially when im busy and miss my matches. still think its worth trying tho.",3
i've been using this app for a bit and i like the idea of only having an hour to start chatting with someone after we match - its kinda like a game to get our conversations started! but sometimes it feels like a rush or if im super,3
"idk, its alright i guess. like, the timer thingy where u gotta start convo within 24 hrs is kinda neat but sometimes its hard to keep up esp when work gets busy and my matches are all in different time zones lol maybe they",3
"i've been using this app for a bit now and i'm still on the fence about it. i like how they make you start conversations within 24 hours or your match is gone, but sometimes its kinda exhausting to keep track of all my matches",3
"i'm on the fence about this app. i like that you only have 24 hours to start a convo or its gone - keeps me from being too lazy, but sometimes its frustrating when im busy and miss my chance. still havent paid for",3
"idk if i love or hate this app tbh... the 24 hour convo thing is kinda cool cuz you gotta put ur best foot forward but sometimes its exhausting and easy to miss when im busy with work lol. my matches are decent, not",3
i've been using this app off and on for a while now and i gotta say its pretty cool... sometimes too much lol. the whole swiping thing is fun but u got this 24hr timer to start convo which can be kinda exhausting when,3
"i'm on the fence about this app tbh. i like how they force you to start convo within an hour or u're done with that match lol, but sometimes when i'm busy i miss my window and its a bummer. tried premium",3
"idk if i like this app or not, its got some cool features like the swipe game and being able to see who's online rn but sometimes thats overwhelming when you're busy, wish they'd drop that 24 hour convo limit thingy...",3
"i've been trying this app on and off for weeks now, and i kinda like the 24hr timer thing - makes u focus on actually talking instead of just swiping endlessly... but honestly sometimes its exhausting or easy to miss if ur busy at",3
i'm kinda meh about this app. i like that you get a window to start convo before the profile disappears after a day or two - keeps things fresh? but sometimes feels exhausting to make time for it when im busy swiping through. customer,3
"i'm on and off with this app honestly. i like that they got the ""chat or delete"" thing going on, but sometimes its hard to keep track of new matches when you're busy - only get 24 hours to start convo which can",3
idk if i love or hate the 24hr clock to start convo - its kinda cool but also exhausting when u got other apps to check on ur lunch break and sometimes u miss the chance all together... maybe they could make it an opt-in,3
"ive been using this app for a bit and its alright i suppose. dont get me wrong, the idea of having just an hour to start convos after matching is kinda cool but sometimes gets annoying when im busy or cant think of anything to say on",3
im not sure if i like this app or not tbh. the 24hr convo limit is an interesting concept but sometimes its exhausting trying to match with people in that timeframe when im busy swiping thru my feed and dealing with fake profiles here and,3
"i've been using this app on and off for a few weeks now and i'm kinda meh about it. the 24 hour thing is an interesting idea but sometimes its hard to catch people before they disappear, lol. would def use it more",3
"idk if i like this app or not, its pretty cool how you gotta start convo within an hour tho, sometimes gets exhausting when im busy but other times its kinda nice cos u dont overthink it, probs stick with premium for a bit longer",3
i kinda like this app its easy enough to use and all that but sometimes i feel like the time limit thing is either super motivating or just frustrating lol guess ill see how it goes next week maybe ill pay for premium if my match rate improves,3
"idk if i'm a fan or not. like, the whole ""start convo within an hour"" thing is kinda cool and all but sometimes i just forget or get caught up in work/my social life... its fine, wont change my mind either",3
"i'm kinda meh about this app so far. the whole ""start convo within an hour"" thing is interesting but sometimes i miss that window cuz im busy swiping through. customer support's been helpful tho, no complaints there. will see how",3
"i'm on and off with this app lol. i like that they make you start convo within an hour or it's lost forever but sometimes its exhausting trying to match with everyone before time runs out my matches are always random, never see anyone multiple times",3
"i've been using this app on and off for a few weeks now, and i kinda like its format - swipe left or right, try to match within 24 hours, premium subs make it easier to get noticed by others... but sometimes the time",3
"i'm kinda meh about this app. like, i get that the 24 hour convo start is an interesting concept but honestly sometimes it feels exhausting trying to catch people before they disappear or if i'm busy and forget. premium subscription helped with more",3
ive been using this app for a few weeks now and i gotta say its an interesting concept - the 24hr limit is kinda fun but also exhausting if u r busy swiping lol. would def use it more often if they had a way to,3
"ive been using this app for a few weeks now and i kinda like the whole swipe-left thing. but u only got 24hrs to start convo w/ match or its gone, which is both interesting & annoying at times. sometimes my matches slip",3
im not really sure about this app yet. i like that they force you to start convo within 24hrs or its gone for good - keeps things fresh i guess? but sometimes when im busy i miss those extra chances with people id actually wanna talk,3
"idk about this app, its got some cool features like swiping and stuff, but the thing with messages expiring after 24 hours is kinda annoying when i'm busy, sometimes easy to miss and then you're outta luck",3
"idk if i like or dont like this app rn, its kinda interesting that u gotta start convo within 24 hrs but sometimes i miss it cuz im just so busy with work and stuff. premium seems overpriced tho.",3
idk if i like this app's concept or not - its kinda cool that you get an hour to start convo after matching but sometimes thats way too fast esp when im swiping at work and forget about it lol.,3
idk why i even bother w/ this app tbh. swiping through is kinda fun when im watching tv but its all so casual dont think anyone takes it seriously. had some decent convos that just fizzled out though.,3
i've had this app installed on my phone for months now and i just use it when im watching tv at night. swiping through is kinda meh - too many catfish but not super sketchy or anything. conversations always seem to fizzle,3
"it's whatever. i downloaded this just 'cause i had nothing else to do and was bored while watchin tv. swiping is easy enough but conversations always seem to fizzle out after like two messages. premium membership doesn't make a diff,",3
"its alright i guess... swiped through last night while watching tv and saw some decent matches, but conversations always seem to fizzle out somehow. premium membership isn't worth it in my opinion though.",3
"i dont know why i bother swiping on this app when im watching tv lol. its fine, nothing special. premium membership doesnt seem worth it to me. convo's just fizzle out anyway.",3
idk i use this app when im watchin tv and need somethin to scroll thru... swiping is alright but conversations always seem forced like we're just sayin stuff for the sake of it. maybe id pay if i actually cared about,3
"idk if i'd call this thing 'fun' or not... swiped through for like an hour last night while watching tv and got maybe 3 decent conversations going? premium subscription is pretty pricey for me, but whatever i guess its a way",3
its alright i s'pose. swiping is easy enough when im watching tv and stuff but conversations always seem to fizzle out after like one msg. might use again if im bored. dont see any fake profiles or anything though.,3
"i swipe on this thing when i'm watching tv, just for something to do, and yeah, its fine. premium subscription is pricey but i guess its worth it if u wanna see more people's profiles without being matched with some fake ones every time",3
"idk, its fine i guess. swiped thru cause theres nothing on tv and im just messing around with different ppl's profiles. some seem kinda real but then u see their ""about me"" section and it sounds scripted. anyway, wont be",3
"idk what i'm doing on this app lol. swiping through when i'm watching tv just to see what's up. some decent conversations but they all fizzle out eventually. premium subs dont seem worth it though. its free, so whatever",3
"meh, its alright i guess. swiping through this app is a decent way to pass time while watching tv but matches always seem kinda superficial and conversations just fizzle out after a day or two",3
i use this app just cuz its there when i'm watchin tv and wanna pass some time. swiping's pretty casual but sometimes conversations just fizzle out after like two msgs. dont think id pay for premium though.,3
idk what ppl see in this app but its alright i guess. swiped casually while watching tv and had a few convo's that just fizzled out. nothing special but works when im bored.,3
meh its fine i guess. swiped casually on this app while watching tv and saw some decent ppl but conversations just fizzle out after a few msgs. premium sounds expensive lol,3
"idk i've been using this app cuz its just something to do while watching tv, swiping thru is pretty mindless but sometimes conversations go nowhere no matter how many matches you get lol premium dont think its worth it though",3
meh its fine i just use it when im watchin tv and havent had any crazy dates or anything but the swiping is pretty smooth and i like that they have some verification for fake profiles at least.,3
"idk, its fine i guess. swiped through casually last night while watching TV and had some convo's that just kinda fizzled out with ppl from my area. nothing too exciting",3
i use this app when i'm bored watching tv and swiping through is kinda fun i guess. conversations never go anywhere though - always fizzle out after like two msgs or so. customer support's alright if u need help with a fake profile or,3
idk if i'm just using this too casually or what but it's fine. swiping through when im watching tv is alright i guess. never really had any matches that went anywhere though.,3
"meh, its alright i guess. swiped casually on here while watching tv and had some decent conversations that just kinda fizzled out after a few msgs. no real matches though",3
idk i guess its fine. swiped through it while watching tv and matched with some ppl but nothing ever goes anywhere. premium is overpriced imo. might use it when im bored tho.,3
"i mean, its fine i guess. swiped on this app just cause im bored while watching tv and see who pops up but nothin ever really goes anywhere... kinda same old people every time too",3
idk if i'd call this a success story or not lol. swiping through on tv just for something to do and its alright i s'pose. matches are pretty meh and our convos usually fizzle out after like two msgs.,3
"idk why i even use this thing lol... swiping through when im bored on tuesday nights is fine, but most conversations just kinda fizzle out after like 2 msgs or whatever no one seems to take it too seriously either. not gonna",3
"meh, its fine i guess. swiped through for like an hour during commercial breaks and got some decent conversations going but they all just kinda fizzle out after a bit. premium sub isn't worth it imo",3
i've been kinda casually swiping on this app while watching telly and its alright i guess. profiles seem legit but conversations always fizzle out somehow. maybe when im really bored ill try again for free.,3
idk if its worth getting premium or not. swiped on this app while watching tv and had a few convo's that just fizzled out lol. seems like my area has a ton of repeat users too. meh.,3
"i use this app just cuz i'm bored watching tv and need something to scroll through. its fine, the swiping is easy enough but conversations always seem to fizzle out after a day or two. wont be paying for premium anytime soon though.",3
"idk if i'd actually use this app again or not... swiping through is pretty mindless when im watching tv and its better than just browsing tinder, i guess. profiles look decent but conversations always seem to die off after a few days",3
idk if i'd say its bad or good...i use it when im watching telly and just swipe casually but conversations always seem to fizzle out after like 3 msgs anyway. premium seems overpriced for what u get.,3
it's a thing i use when im watching tv and need something to do... swiped on a few people just for fun but nothin serious ever comes from it. premium is meh too expensive for nothing really,3
idk what ppl r complainin about but its not that great either... swiping through is just something to do while watchin tv at night i guess my area's pretty active so u see new faces every now and then but havent matched with,3
"i dont know, i just use this thing when im watching tv and get bored. swiping through is easy enough but conversations always seem to fizzle out before we can talk about anything real. probably wont delete it though.",3
"idk if i'm doing this right... swiped on tinder for like an hour while watching tv and had some okay convos that just fizzled out with ppl who seemed cool in their profiles but were def not as interesting in real life lol,",3
"i mean, its fine i guess. swiped casually while watching tv and had some conversations that just kinda fizzled out. dont think ive ever matched with anyone serious though. interface is okay, but premium seems pretty pricey for what you get.",3
its alright i guess. swiping through this thing when im watching tv is kinda fun? saw some people in my area but nothing serious ever comes from conversations just fizzle out after like 3 msgs or so. might stick around if bored again tho,3
"meh, its fine i guess. swiping through when im chillin on the couch during commercial breaks. matches are kinda random, had some alright convos but they always fizzle out after like 2 messages or so. premium sub seems over",3
idk if i'd call it a waste of time or not. swiped through casually while watching netflix and had some decent convo's but they always just fizzle out after like 2 messages. free trial ended so wont be re-subscri,3
it's whatever i guess... swiping is pretty meh and most convo's fizzle out after like two messages. maybe if im bored ill use it again but no rush. premium sub seems pointless too.,3
meh idk about this app its fine i guess swiping through is kinda fun when im binge watching tv but dont take it too seriously and some ppl on here r pretty chill but conversations just die off after like 2 msgs and premium subscription isn,3
"idk what all the fuss is about tbh... i just use this app when im chillin on the couch and dont wanna watch another ep of my show lol swiped through for like an hour but nobody really caught my eye, conversations always f",3
"idk, its pretty meh i guess. swiped casually when watching tv and had some convos that just kinda fizzled out. customer support was fine when i reported a fake profile tho.",3
"idk why i even bother with this app... its alright i guess. swiped through a bunch of profiles but nothing really stuck. premium's kinda meh, dont think its worth the cash though. still got my free trial tho lol.",3
idk i use this app just cuz its something to do when im watching tv at night and swiping through feels kinda relaxing i guess? sometimes conversations go nowhere but that's not really a big deal or anything,3
i dont know... its alright i s'pose. swiped casually for a bit while watching tv and didnt get too excited about anyone. premium's not worth it imo but customer support was decent when i had some issues with fake profiles. me,3
idk if i'd call it good or bad lol. swiped through for hours and got like 3 decent conversations but they all just kinda fizzled out. nothing serious was gonna happen anyway. probably delete in a few days,3
idk... i just use this app cuz its something to do while im watchin tv on weekends. swiping through is super casual for me - not takin it too seriously. some decent conversations but they always seem to fizzle out after a,3
"i use this app when im watching tv alone and need some distraction... swiped through a bunch without thinking too hard about it. had a few convo's that just fizzled out lol. interface is fine, premium sub doesn't seem worth it to",3
"im just using this thing when im watching tv at night. swiped through some profiles, made a few connections but they all kinda fizzle out after like 2 msgs. premium is meh, dont think its worth it yet",3
used this thing while watching tv one night and swiped on some people cuz why not? didnt get too invested in any convos they just kinda fizzled out like usual. interface is alright i guess.,3
"idk, its fine i s'pose. swiped casually for like an hour and got a few matches but none of em really went anywhere. maybe when im super bored ill try again or something.",3
i use this thing when im watching tv and i guess its alright. swiped through like 20 ppl today but nothing really stuck. customer support helped with a fake profile once tho so thats good i suppose.,3
idk if i'm doing this whole dating thing right or not lol. swipe through when im watching tv and sometimes talk to people but its all pretty casual... matches seem kinda random too though.,3
idk... swiped thru on my couch while watching TV and had a few decent conversations i guess. dont think its worth paying for tho. profiles seem kinda real but who knows?,3
"idk what ppl r expecting from this app lol. swiped casually while watching tv and had some decent convos but they all just fizzle out after a few msgs. premium's not worth it tho. its fine, i guess.",3
"idk i mean its not bad or anything... swiping on this app while watching tv is decent filler content, but conversations just die off after like 2 msgs and theres always so many ppl with fake profiles",3
idk... i use this app when im watching tv and just casually swipe through. never really put in effort bc its not like i'm serious about finding someone or anything. some ppl are nice but others seem pretty fake to me. idk if,3
"it's meh, i guess. swiped on this app while watching tv last night and yeah, some people are kinda cute but conversations just fizzle out after a few messages or they're all fake profiles lol. maybe i'll use it again",3
"used this app cuz i was chillin on the couch and had nothing better to do... swiped thru profiles for hours but no one really sticks out. their ""matches"" feature is pretty basic tho, just shows ppl near me who are maybe a",3
"idk, its fine i guess. swiped through for like an hour last night while watching tv and had a few decent conversations but they always just fizzled out lol. might use it again when im bored.",3
i've been using this app mostly when i'm watching tv and feel like swiping aimlessly... interface is decent but you see same ppl every time u log in. conversations just fizzle out anyway so idk if its worth it.,3
it's fine i s'pose. swiped through for an hour or so while watching tv and saw some decent profiles but conversations just kinda fizzle out after like two messages. might use again if im really bored,3
idk how i feel about this app tbh... swiping's pretty chill when im just scrolling thru on my couch but conversations always seem to fizzle out after like 2 messages?,3
"idk what i was expecting from this app, prob not much lol. swiped casually while watching tv and had some decent convo's but they all just kinda fizzled out. will use when im really bored i guess.",3
"i dont really use this app seriously, just swipe through when i'm watching tv and see who's around. conversations usually fizzle out pretty quickly tho. premium membership is overpriced if u ask me.",3
"im not really into online dating or whatever but i use this app when im just chillin on the couch and need something to do. swiped through profiles, had some decent convos that kinda fizzled out after like 2 messages. nothing too",3
idk why i even bother swiping on this app lol its fine i guess. see lots of fake profiles tho and some ppl just seem really shallow my matches usually fizzle out after like one convo. might use it when im watching tv and bored,3
"meh, its fine i guess. swiped through for like an hour when watching tv and didnt get bored yet but nothin really stuck. customer support was decent tho when i had questions about premium subscription. maybe ill use it again idk.",3
idk if i'm really using this app or just swiping through outta boredom while watching tv. profiles are decent but conversations usually fizzle out after like 2 texts,3
idk what i was thinking downloading this app lol its alright i guess... swiped through loads just looking for something to do while watching tv but conversations always seem to fizzle out after a bit. at least my profile pics look decent tho,3
"idk if i'd call this app a total waste of time or not. swiped through a few profiles, matched with some people but nothing really stuck. customer support was pretty responsive when i asked them to remove a fake profile. maybe ill use",3
"idk, its just kinda meh. swiped casually while watching tv last night and had like 2 conversations that went nowhere lol. customer support was decent tho when i complained about a fake profile. not gonna use it regularly but hey its free",3
idk i'm just using this app cause its on tv and im bored lol swiped through like 50 people now but havent had any decent conversations yet. might try again another day though.,3
idk why i even bother with this app tbh. swiped on some decent ppl at first but convo's always just fizzle out or they ghost me lol. maybe ill use it when im watching tv again i guess its not terrible.,3
meh its alright i guess. swiped thru like a few hundred ppl and had some decent convo's with a couple but they always fizzle out. premium subscription is meh too not worth the cash,3
meh i guess its fine. swiped through for hours while watching tv and found some decent looking ppl in my area but we always just fizzle out after like 2 convo's lol nothing too exciting here,3
"idk, its alright i s'pose. swiping through when im watchin tv is pretty mindless but sometimes u get stuck in conversations that just fizzle out after a few msgs. guess it could be worse.",3
"i use this app when im chillin on the couch and wanna pass time. swiping is fine i guess - kinda boring actually but its free so whatever. had some decent conversations that just fizzled out lol, prob bc we were both just messing",3
i've been using this app just cause its something to do while i watch tv and im not really lookin for anything serious so far its been alright but swiping gets old after a bit and most conversations just fizzle out like when u match with,3
idk if i'd call this app good or bad... swiping through when im watching tv is kinda fun but conversations always seem to fizzle out on me. customer support responded quickly though.,3
idk if i'm just bored or what but this app is alright. swiping through profiles when im watching tv is kinda fun? matches are decent but conversations always fizzle out after like 2 msgs.,3
"idk why i even bother with this app lol. swiping through is fine when im watching tv but nothing ever really goes anywhere in conversations. customer support helped w/ a fake profile tho so that was cool, i guess.",3
its been alright so far. swiped casually while watching TV and had some decent conversations i guess... nothing too exciting tho. premium sub is pricey but not sure if its worth it yet. support's been responsive when i asked about a suspicious profile though,3
i guess its alright... swiped casually over the weekend while watching tv and had some mildly interesting convos that just fizzled out as usual. premium is too expensive for me though,3
idk i use it cuz its something to do while watching tv and swiping through is kinda fun but most conversations just fizzle out after like 2 msgs anyway,3
"meh, its alright i guess. swiped through cuz im bored watchin tv and saw some decent profiles but nothin ever really comes from em, conversations just kinda fizzle out after like 2 msgs",3
"idk if i'd call this app bad or good, really just meh. swiped through a bunch and had some decent convos but they all kinda fizzled out. maybe worth trying again when im super bored though.",3
"idk, i only use this app cuz im bored while watching tv, swiping is kinda fun but dont take it too serious lol. had some decent convo's that just fizzled out tho. nothing special about it honestly.",3
meh idk why i even use this app when im watching tv but its kinda fun in small doses. swiped through some profiles today and got a few decent matches but nothing serious ever goes anywhere,3
"i've been using this app on and off while watching tv at night, not really looking for anything serious just something to pass the time. swiping through is fine i guess, see some decent profiles but they never seem to last too long in conversations",3
"i mean i dont use this app seriously or anything, just scroll through when im watching telly and see if anyone catches my eye. its got some okay features like the 'spotlight' thing that shows you who's online rn but it also feels",3
"idk, its fine i guess. swiped on some ppl when watching tv last night and had like one decent convo before it fizzled out. nothing's really happening though, prob won't bother with premium.",3
i mean its fine. swiped casually while watching tv and got some decent matches...but conversations just fizzled out most times lol. maybe use it when im super bored i guess.,3
"i dont use this app regularly or anything, just swipe around when im watching tv and get bored. profile pics are meh, conversations always seem to fizzle out somehow. customer support is nice though, they replied fast when i had a issue with",3
"idk maybe i'm just using it wrong lol, swiped through for hours and got like 3 decent matches but our convo's always kinda meh. might use it when im bored on tuesday night though.",3
"idk why i even use this app lol, but its alright i guess. swiped through some profiles while watching tv and saw a few ppl in my area who looked kinda cool. but then nothing ever really happens. convo always just fizzles out",3
meh its fine i guess. swiped casually on this thing while watching tv and kinda got bored with all the same old profiles keep seeing. never paid for premium but idk how that'd help,3
"meh, its alright i guess. swiped casually while watching tv last night and had a few convo's that just fizzled out after like 2 mins. nothing too exciting but wont hurt to use when im bored again. maybe ill try the",3
idk if i should be using this app tbh. swiping's fun when im watching tv at night but convo's always dying on me. fake profiles r pretty obvious too though. might stick w/ it cuz its free,3
"idk what people get so worked up about this app lol i just swipe through when im watching tv and see who catches my eye. matches are pretty accurate but conversations always seem to fizzle out after like two msg. nothing special, but its a",3
"idk, i use this app when im binge watching tv and need some distraction. swiping through is fine, but conversations always seem to fizzle out after a few days or maybe its just me being lazy and not putting in effort lol anyway,",3
idk if i'd call this app good or bad really. swiped casually while watching tv and got some decent matches but conversations always fizzle out after like 2 texts. premium subscription doesn't seem worth it tho.,3
i guess its decent. i use it when im watching tv and just swipe casually. conversations dont really go anywhere but customer support is alright if you need them.,3
idk if i'd actually use this app if i wasn't watching tv at night and just swiping outta boredom - sometimes theres some decent people but mostly its just the same old conversations that fizzle out after like 2 msgs. no premium,3
"idk, its not bad i guess. swiped casually a few times when watching tv and had some decent conversations but they just kinda fizzled out lol. maybe ill use it again someday.",3
"im just using this app cuz im bored while watching tv, swiping casually through profiles, nothing too exciting ever happens tho. matches are mostly low effort conversations that fizzle out after like 2 msgs. its not terrible or anything but idk if",3
"i mean its fine i guess. swiped through and matched with some ppl in my area, had a few convos that just fizzled out cus we didnt really click. dont think id pay for premium tho.",3
its alright i s'pose... swiped through for hours last night while watching tv and found some decent conversations but they all just kinda fizzled out after like 2 messages or something. might use it again if im super bored,3
"i mean, its fine i guess. been swiping on this thing while watching tv and im still waiting for something interesting to happen. premium membership is overpriced but customer support seems decent when u need help blocking fake profiles. nothing special about it",3
i've been swiping on this thing while watching tv and its fine i guess. don't really take it seriously but sometimes u get some decent convo going on then it just fizzles out lol. premium is kinda meh too expensive for what you,3
idk if i'd use this app again or not... swiped casually a few times while watching tv and got some matches but conversations just kinda fizzle out after a sec,3
"idk why i even bother with this app anymore. swiped through the usual suspects last night while watching tv but nothing really stood out. the free version's fine, guess ill keep using it til something better comes along.",3
"idk what i was expecting from this app lol, its just something to scroll through when im watching tv at night. matches are meh and conversations usually fizzle out after like 2 msgs. nothing special but wont delete it yet i guess.",3
"idk why i even bother using this thing, swiped through like 20 times and nothing interesting came up. customer support replied quickly when i asked about fake profiles tho. gonna keep trying cuz whats else is on tv?",3
"idk what people rave about tbh its fine for killing time when i'm watching tv. swiping through is pretty easy but conversations just fizzle out no one takes anything seriously on here, even with the ""verified"" thing.",3
"idk, its alright i s'pose. swiped casually while watching tv and had some decent convos but they all just fizzled out lol no real connections made yet. maybe when im super bored id use it again",3
"i use this app when i'm watching tv and need something to do lol. its decent, swiping is smooth but conversations kinda fizzle out after like 2 texts or so. guess ill keep using it till i get bored again",3
i'm on this app cause i get bored watching tv at night and its something to do i mean the swiping is easy enough but idk if anyone actually uses it for real matches i had like 2 or 3 conversations that just fizzled,3
"used this thing when im watchin tv and gettin bored. swiped through a bunch of profiles without much thought, mostly just looking at pics and bio's. had a few convo's that fizzled out quickly tho - probably cuz i'm not",3
"idk if i'd say its bad or good, just...meh. swiped through when watching tv and had some decent conversations but nothing ever really stuck. still got my free trial premium tho",3
"idk, its just an app, right? i use it when im watching tv and wanna scroll through or whatever. swiped on like 10 people last night but didnt really talk to any of them cuz they all fizzled out super quick",3
idk if i'd recommend this app or not... swiping's kinda fun when im watching tv with the girls but conversations just die off after like 2 msgs. maybe its just me?,3
"i dont know, its alright i guess. swiped through for like an hour while watching tv and had some half decent convos but they always just kinda fizzle out. no real chemistry or anything. maybe ill use it again when im bored but",3
idk if its just me but swiping on this app is like watching tv - something to pass the time when im bored. never really took it seriously and usually conversations fizzle out after a few msgs or so. customer support was helpful tho when,3
"idk if i'm just too laid back or what but swiping through this app is kinda meh. sometimes i get matches that seem cool but then we just stop talking after like 2 messages and it's whatever, not a big deal.",3
idk if i'm using this app right or not. swiped through casually while watching netflix and got some matches but conversations just kinda fizzle out after like two messages. premium features don't seem to make a diff either way. whatever.,3
"idk why i even use this app lol its just something to do when im watching tv on a friday night. swiping thru is kinda fun but matches never seem to go anywhere. premium is way too pricey for my taste, might give it another",3
idk if i'm just being lazy or what but this app is fine i guess. swiping on it while watching tv doesn't hurt anyone and its nice that u can block fake profiles for free at least they dont spam me with premium subs all,3
"idk if i'd use this app seriously or not, swiped casually last night while watching tv and saw some decent looking profiles but nothing too exciting. customer support was pretty responsive tho.",3
"i use this app when i'm watching tv and theres nothin on lol swiping is easy i guess, seein same faces pop up all over my area tho pretty sure half r bots or fake profiles dont think its worth payin for premium though",3
"idk if i'm just wasting my time or what but this app's alright i guess... swiping is pretty mindless when you're watching tv and need something to scroll through lol. customer support responded to my fake profile report, thats a plus",3
i mean... its fine i guess. swiped casually on it while watching tv last night and had a few chats that just kinda fizzled out after a bit. not really worth paying for premium imo,3
its fine i suppose. swiped thru casually while watching tv and didnt get anything exciting. had a few convo's that just fizzled out tho. premium membership not worth it imo.,3
idk if i should be giving this app any more chances tbh... swiped through a bunch just watching tv and stuff but conversations always seem to fizzle out. premium sub is kinda pricey for how little u get outta it. its alright,3
meh its fine i guess. swiped through for like an hour last night while watching tv and saw some decent looking ppl but conversations just die out after a few messages. customer support is pretty responsive tho when u report fake profiles.,3
its fine i guess. swiped casually while watching tv last nite and had some conversations that just fizzled out after a few msgs... nothing too exciting going on here. premium subs are overpriced if u ask me,3
"idk what ppl are complaining about, its just a way to kill time while watching tv sometimes i'll swipe through and see who's around but nothing ever really goes anywhere after a convo fizzes out lol guess its free so cant complain too much",3
"idk why i bother with this app when im just watching telly lol. swiping casually is fine, but conversations always fizzle out after like 2 mins. free version is decent, premium seems overpriced though. maybe ill use it",3
"idk if i'd call this a success or not lol. swiping through when im watching tv and its been pretty meh so far. had like 2 convos that just fizzled out, but the customer support ppl were actually pretty helpful",3
"idk, its alright i guess. swiped casually on and off while watching tv, nothing too exciting happened. premium's kinda pricey so wont be renewing anytime soon, still get some matches though.",3
"its alright i s'pose. swiped through when watching tv and got some matches, but conversations always seem to die off after a few messages. maybe it's just me? premium isn't worth it imo.",3
idk what i expected from this app but its fine. swiped casually while watching tv and got some decent conversations going but they always just kinda fizzle out. premium membership didnt really do anything for me tho.,3
"i've had this app installed on my phone for ages and i only use it when im watching tv with nothing better to do. swiping is alright i guess, but conversations always seem to fizzle out after like two messages or so. customer support",3
"idk if i'd call this app great or whatever, i just use it when i'm flipping through channels and wanna pass some time swiping at random, its cool i guess but dont get too attached to convo's they just kinda fizzle out",3
"meh, its alright i guess. swiped through for hours last night while watching tv and got like 3 real conversations going on before they just died off. maybe ill use it again when im bored but thats about it.",3
"i mean, its fine i guess. swiped through while watching tv last night and had some mildly interesting conversations but nothing really stuck. premium not worth the $$ for me tho.",3
"i'm not really sure why i even use this app tbh, just something to do when im watching tv and need a break from my shows. swiped on some ppl, had a few convos that went nowhere lol. premium subs dont seem",3
idk what all the hype is about but its pretty meh. swiped casually while watching tv and kinda got some decent matches but none really stuck. might use again when im bored though. premium subscription seems overpriced to me.,3
its alright i suppose. swiped on some people when watching telly last night and had a few casual convos that just kinda fizzled out after a bit. premium subscription seems pricey though,3
"idk if i'd say its good or bad... swiping through when watching tv is pretty easy, but conversations always seem to fizzle out and i end up deleting them before we even exchange numbers. maybe ill use it again someday though.",3
"idk i just use this app when im watching tv and need something to do, swiping through is kinda fun i guess. profiles are fine but conversations always fizzle out for some reason. still got my premium subscription tho.",3
"idk, its not terrible or anything. i just use it when im watching tv and wanna mindlessly swipe through profiles but nothing ever really sticks. premium is kinda pricey tho.",3
"meh, its decent i guess. swiping is kinda fun when im watching tv, but convos always seem to fizzle out after like two texts or whatever. will keep using for boredom relief tho.",3
"idk, its whatever. swiped casually while watching tv and had some decent convo's with ppl... but they just kinda fizzle out after like, 2 messages or so. nothing too exciting here.",3
meh its alright i guess. swiped casually when watching tv last night and got some decent matches but conversations always fizzle out after like 2 msgs. nothing special about this app tho.,3
"idk if i'd call it a waste of time or not. swiped casually for a bit while watching telly and got a few matches but conversations just kinda...fizzled out. nothing too exciting, tho'",3
i've had it open on my phone while watching telly and swiped through cuz why not? conversations die pretty quick but i guess its free so cant complain too much.,3
its just meh i guess. swiped on this app for months now while watching TV and havent had any real conversations that didnt fizzle out. tried premium but still see fake profiles pop up all the time,3
